Role,City,Count
Quality Engineer,Fargo,1
QA Analyst,New York,9
QA Analyst,Washington,5
QA Analyst,Austin,5
QA Analyst,Chicago,5
QA Analyst,Minneapolis,3
QA Analyst,Charlotte,3
QA Analyst,Madison,3
QA Analyst,Hollywood,3
QA Analyst,Boca Raton,3
QA Analyst,Houston,3
QA Analyst,Salt Lake City,3
QA Analyst,Columbus,3
QA Analyst,Troy,2
QA Analyst,Schenectady,2
QA Analyst,Arlington,2
QA Analyst,Cary,2
QA Analyst,Richmond,2
QA Analyst,Lehi,2
QA Analyst,Memphis,2
QA Analyst,Atlanta,2
QA Analyst,Princeton,2
QA Analyst,Princeton Junction,2
QA Analyst,St. Louis,2
QA Analyst,Fairfax,2
QA Analyst,Jacksonville,2
QA Analyst,Dallas,2
QA Analyst,San Francisco,2
QA Analyst,Renton,2
QA Analyst,Portland,2
QA Analyst,San Diego,2
QA Analyst,Boston,2
QA Analyst,Alpharetta,2
QA Analyst,Fort Belvoir,2
QA Analyst,San Jose,2
QA Analyst,Fremont,2
QA Analyst,Staten Island,1
QA Analyst,Milford,1
QA Analyst,McLean,1
QA Analyst,Wayland,1
QA Analyst,Shreveport,1
QA Analyst,Plant,1
QA Analyst,Park Ridge,1
QA Analyst,Modesto,1
QA Analyst,San Ramon,1
QA Analyst,Irvine,1
QA Analyst,Little Rock,1
QA Analyst,Miramar,1
QA Analyst,Abingdon,1
QA Analyst,Shakopee,1
QA Analyst,Middletown,1
QA Analyst,Greenville,1
QA Analyst,Los Angeles,1
QA Analyst,Santa Fe,1
QA Analyst,San Antonio,1
QA Analyst,Raleigh,1
QA Analyst,Boston Heights,1
QA Analyst,Meridian,1
QA Analyst,Claremont,1
QA Analyst,Canton,1
QA Analyst,Nashville,1
QA Analyst,North Brunswick,1
QA Analyst,Tempe,1
QA Analyst,Pontiac,1
QA Analyst,Louisville,1
QA Analyst,Redwood City,1
QA Analyst,Bay Shore,1
QA Analyst,Columbia,1
QA Analyst,Westchester,1
QA Analyst,Tacoma,1
QA Analyst,Indianapolis,1
QA Analyst,Akron,1
QA Analyst,Camden,1
QA Analyst,Sunbury,1
QA Analyst,New Windsor,1
QA Analyst,El Monte,1
QA Analyst,Remote,1
QA Analyst,Santa Ana,1
QA Analyst,Horsham,1
QA Analyst,Redmond,1
QA Analyst,Jersey City,1
QA Analyst,Cranberry Township,1
QA Analyst,Newark,1
QA Analyst,Delray Beach,1
QA Analyst,Scottsdale,1
QA Analyst,Newport Beach,1
QA Analyst,Vista,1
QA Analyst,Woodbridge,1
QA Analyst,Winston-Salem,1
QA Analyst,Ithaca,1
QA Analyst,Rochelle Park,1
QA Analyst,Hoffman Estates,1
QA Analyst,Harrisburg,1
QA Analyst,Naples,1
QA Analyst,Monmouth Junction,1
QA Analyst,Blue Ash,1
QA Analyst,Manassas,1
QA Analyst,Phoenix,1
QA Analyst,Durham,1
QA Analyst,Greensboro,1
QA Analyst,Wamego,1
QA Analyst,Baltimore,1
QA Analyst,Powell,1
QA Analyst,Lincoln,1
QA Analyst,Rye Brook,1
QA Analyst,Detroit,1
QA Analyst,Long Beach,1
QA Analyst,Omaha,1
QA Analyst,Yardley,1
QA Analyst,Seattle,1
QA Analyst,Stamford,1
QA Analyst,Dunn Loring,1
QA Analyst,Brooklyn,1
QA Analyst,Northville,1
QA Analyst,Kendall Park,1
QA Analyst,Boulder,1
QA Analyst,Bellevue,1
QA Analyst,Peachtree Corners,1
QA Analyst,Studio City,1
QA Analyst,Arizona City,1
QA Analyst,Orange,1
QA Analyst,Irving,1
QA Analyst,Fort Myers,1
QA Analyst,West Chester,1
QA Analyst,Franklin,1
QA Analyst,Knoxville,1
QA Analyst,Salem,1
QA Analyst,Piscataway,1
QA Analyst,Radnor,1
QA Analyst,Okemos,1
QA Analyst,Mineola,1
QA Analyst,Brentwood,1
QA Analyst,Chesapeake,1
QA Analyst,Falls Church,1
QA Analyst,Eden Prairie,1
UX Designer,New York,27
UX Designer,Austin,9
UX Designer,Los Angeles,7
UX Designer,San Francisco,6
UX Designer,Seattle,5
UX Designer,Sunnyvale,4
UX Designer,Washington,4
UX Designer,Portland,4
UX Designer,Mountain View,4
UX Designer,Los Gatos,3
UX Designer,Arlington,3
UX Designer,St. Louis,3
UX Designer,Boston,3
UX Designer,Chicago,3
UX Designer,Santa Clara,2
UX Designer,Charlotte,2
UX Designer,Bellevue,2
UX Designer,Atlanta,2
UX Designer,Schaumburg,2
UX Designer,San Francisco Bay Area,2
UX Designer,Brooklyn,2
UX Designer,Palo Alto,2
UX Designer,San Mateo,2
UX Designer,Ann Arbor,2
UX Designer,Houston,2
UX Designer,Reston,2
UX Designer,Oakland,2
UX Designer,San Diego,2
UX Designer,Manhattan,1
UX Designer,Camarillo,1
UX Designer,Owings Mills,1
UX Designer,South Bend,1
UX Designer,Chevy Chase,1
UX Designer,Princeton,1
UX Designer,Long Island City,1
UX Designer,Saint Charles,1
UX Designer,Richland,1
UX Designer,Junior,1
UX Designer,Lake Bluff,1
UX Designer,Hunt Valley,1
UX Designer,Albany,1
UX Designer,Fall River,1
UX Designer,Fredericksburg,1
UX Designer,Flower Mound,1
UX Designer,Foster City,1
UX Designer,Richmond Heights,1
UX Designer,Columbus,1
UX Designer,Mount Pleasant,1
UX Designer,Blowing Rock,1
UX Designer,Menlo Park,1
UX Designer,Springfield,1
UX Designer,Durham,1
UX Designer,Bethpage,1
UX Designer,Miami,1
UX Designer,Eagan,1
UX Designer,Redmond,1
UX Designer,Asheville,1
UX Designer,Somerville,1
UX Designer,Torrance,1
UX Designer,Blacksburg,1
UX Designer,Round Rock,1
UX Designer,Towson,1
UX Designer,Las Vegas,1
UX Designer,Conshohocken,1
UX Designer,Charleston,1
UX Designer,Berkeley,1
UX Designer,Madison,1
UX Designer,Redwood Shores,1
UX Designer,Phoenix,1
UX Designer,Fort Meade,1
UX Designer,Taylorsville,1
UX Designer,Henderson,1
UX Designer,Omaha,1
UX Designer,Tulsa,1
UX Designer,Denver,1
UX Designer,Syracuse,1
UX Designer,The Woodlands,1
UX Designer,Charlottesville,1
UX Designer,Philadelphia,1
UX Designer,Fayetteville,1
UX Designer,North Andover,1
UX Designer,Lincoln,1
UX Designer,Burbank,1
UX Designer,San Luis Obispo,1
UX Designer,Malvern,1
UX Designer,Willimantic,1
UX Designer,Belton,1
UX Designer,Salem,1
UX Designer,Coral Gables,1
UX Designer,South Jordan,1
UX Designer,Scottsdale,1
UX Designer,Mooresville,1
UX Designer,Boulder,1
UX Designer,Santa Barbara,1
UX Designer,Johnson City,1
UX Designer,Boca Raton,1
UX Designer,Cleveland,1
UX Designer,Columbia,1
UX Designer,Bedford,1
UX Designer,Colorado Springs,1
UX Designer,Vernon,1
UX Designer,Woodstock,1
UX Designer,San Bruno,1
UX Designer,Farmington,1
UX Designer,Blue Bell,1
QA Manager,Chicago,9
QA Manager,New York,5
QA Manager,Charlotte,5
QA Manager,Atlanta,4
QA Manager,Cambridge,4
QA Manager,Washington,3
QA Manager,Grand Prairie,3
QA Manager,San Jose,3
QA Manager,San Diego,3
QA Manager,Torrance,2
QA Manager,Nashville,2
QA Manager,Lake Mary,2
QA Manager,Enfield,2
QA Manager,Hauppauge,2
QA Manager,San Francisco,2
QA Manager,Ontario,2
QA Manager,Seattle,2
QA Manager,Milwaukee,2
QA Manager,Tucson,2
QA Manager,Secaucus,2
QA Manager,San Mateo,2
QA Manager,Portland,2
QA Manager,Concord,2
QA Manager,Anaheim,2
QA Manager,Las Vegas,2
QA Manager,Coral Springs,2
QA Manager,Fremont,2
QA Manager,Jacksonville,2
QA Manager,Alpharetta,2
QA Manager,Princeton,1
QA Manager,Orem,1
QA Manager,Boise,1
QA Manager,Lake Forest,1
QA Manager,Bridgeton,1
QA Manager,Broomfield,1
QA Manager,San Antonio,1
QA Manager,Dallas-Fort Worth,1
QA Manager,La Habra,1
QA Manager,Ames,1
QA Manager,Miami Lakes,1
QA Manager,Bethesda,1
QA Manager,Bridgewater,1
QA Manager,Healdsburg,1
QA Manager,Issaquah,1
QA Manager,Bellevue,1
QA Manager,West Deptford,1
QA Manager,North Billerica,1
QA Manager,Tallahassee,1
QA Manager,Wayne,1
QA Manager,Modesto,1
QA Manager,Lenexa,1
QA Manager,Meriden,1
QA Manager,Bothell,1
QA Manager,Herndon,1
QA Manager,Downers Grove,1
QA Manager,Miami,1
QA Manager,Flint,1
QA Manager,Houston,1
QA Manager,Somerville,1
QA Manager,Fort Worth,1
QA Manager,Redwood City,1
QA Manager,Reston,1
QA Manager,Allentown,1
QA Manager,McCamey,1
QA Manager,New Orleans,1
QA Manager,Kingsport,1
QA Manager,Auburn Hills,1
QA Manager,Jersey City,1
QA Manager,Fresno,1
QA Manager,Framingham,1
QA Manager,Newark,1
QA Manager,Las Cruces,1
QA Manager,Camden,1
QA Manager,Upper Darby,1
QA Manager,St. Louis,1
QA Manager,Westborough,1
QA Manager,Novi,1
QA Manager,Manchester,1
QA Manager,Geismar,1
QA Manager,Purcellville,1
QA Manager,San Marcos,1
QA Manager,Santa Cruz,1
QA Manager,Warrendale,1
QA Manager,Fallon,1
QA Manager,Howell,1
QA Manager,Cincinnati,1
QA Manager,Frederick,1
QA Manager,Arlington,1
QA Manager,Andover,1
QA Manager,Tampa,1
QA Manager,Louisville,1
QA Manager,Durham,1
QA Manager,Fort Dodge,1
QA Manager,Madison,1
QA Manager,Detroit,1
QA Manager,Austin,1
QA Manager,Lincoln,1
QA Manager,Pennington,1
QA Manager,Peachtree Corners,1
QA Manager,Monmouth Junction,1
QA Manager,Allendale,1
QA Manager,Melville,1
QA Manager,Westlake,1
QA Manager,Woburn,1
QA Manager,Milford,1
QA Manager,Tulare,1
QA Manager,Salt Lake City,1
QA Manager,Wayland,1
QA Manager,Tonawanda,1
QA Manager,Albany,1
QA Manager,Florence,1
QA Manager,Pleasanton,1
QA Manager,Petaluma,1
QA Manager,Boston,1
QA Manager,Baltimore,1
QA Manager,Alexandria,1
QA Manager,Littleton,1
QA Manager,Weehawken,1
QA Manager,Roseville,1
QA Manager,Pittsburgh,1
QA Manager,Rockville,1
QA Manager,Sunnyvale,1
QA Manager,Newtown,1
QA Manager,Columbia,1
QA Manager,Colorado Springs,1
QA Manager,Foothill Ranch,1
QA Manager,Fort Atkinson,1
QA Manager,Santa Monica,1
QA Manager,Tolland,1
QA Manager,Forest,1
QA Manager,Woodcliff Lake,1
QA Manager,Chantilly,1
QA Manager,Branchburg,1
QA Manager,Addison,1
QA Manager,Buffalo,1
QA Manager,Brooklyn,1
QA Manager,Kalamazoo,1
QA Manager,Stamford,1
QA Manager,Hanover,1
QA Manager,Richardson,1
QA Manager,Morris Plains,1
QA Manager,Monrovia,1
QA Manager,Montvale,1
QA Manager,Malden,1
QA Manager,Richmond,1
QA Manager,Chester,1
QA Manager,McDonough,1
QA Manager,Santa Clara,1
QA Manager,Holmdel,1
CAD Designer,Houston,5
CAD Designer,Columbus,5
CAD Designer,New York,3
CAD Designer,Denver,3
CAD Designer,Fond du Lac,3
CAD Designer,Charlotte,3
CAD Designer,Los Angeles,3
CAD Designer,Boise,2
CAD Designer,Queens,2
CAD Designer,Frisco,2
CAD Designer,Newport News,2
CAD Designer,San Diego,2
CAD Designer,Chicago,2
CAD Designer,San Antonio,2
CAD Designer,Raleigh,2
CAD Designer,Richmond,2
CAD Designer,Warren,2
CAD Designer,Palo Alto,2
CAD Designer,Austin,2
CAD Designer,Chestertown,2
CAD Designer,Irvine,2
CAD Designer,Portland,2
CAD Designer,Fort Worth,1
CAD Designer,Annapolis Junction,1
CAD Designer,Tarzana,1
CAD Designer,Ankeny,1
CAD Designer,Point Mugu,1
CAD Designer,Leawood,1
CAD Designer,Newton,1
CAD Designer,Sonora,1
CAD Designer,Malibu,1
CAD Designer,Rock Hill,1
CAD Designer,Plainfield,1
CAD Designer,Liberty,1
CAD Designer,Mokena,1
CAD Designer,Arlington,1
CAD Designer,Bentonville,1
CAD Designer,Buffalo,1
CAD Designer,Riverside,1
CAD Designer,Fort Wayne,1
CAD Designer,Green Bay,1
CAD Designer,Marlboro,1
CAD Designer,Saint George,1
CAD Designer,Lawrence,1
CAD Designer,Anaheim,1
CAD Designer,Boulder,1
CAD Designer,Sandy,1
CAD Designer,Bonita Springs,1
CAD Designer,Altoona,1
CAD Designer,Saint Peter,1
CAD Designer,Louisville,1
CAD Designer,Minneapolis-Saint Paul,1
CAD Designer,Woodlandhills,1
CAD Designer,Fenton,1
CAD Designer,Livermore,1
CAD Designer,Rancho Cucamonga,1
CAD Designer,Wilmington,1
CAD Designer,Salida,1
CAD Designer,Mobile,1
CAD Designer,Nashville,1
CAD Designer,Tysons Corner,1
CAD Designer,Cary,1
CAD Designer,Forest Hills,1
CAD Designer,Brisbane,1
CAD Designer,Las Vegas,1
CAD Designer,Glen Arm,1
CAD Designer,Beachwood,1
CAD Designer,Lakewood,1
CAD Designer,Midland,1
CAD Designer,Camden,1
CAD Designer,Meridian,1
CAD Designer,Walled Lake,1
CAD Designer,Westminster,1
CAD Designer,Mount Pleasant,1
CAD Designer,Lake Orion,1
CAD Designer,Chino,1
CAD Designer,Maryland Heights,1
CAD Designer,Post Falls,1
CAD Designer,South Bend,1
CAD Designer,Binghamton,1
CAD Designer,Maryville,1
CAD Designer,Doral,1
CAD Designer,Arroyo Grande,1
CAD Designer,Hauppauge,1
CAD Designer,Watertown,1
CAD Designer,Sumner,1
CAD Designer,Pullman,1
CAD Designer,Wappingers Falls,1
CAD Designer,Norwalk,1
CAD Designer,Birmingham,1
CAD Designer,White Sulphur Springs,1
CAD Designer,Peachtree Corners,1
CAD Designer,Elkhart Lake,1
CAD Designer,Conroe,1
CAD Designer,Fort Myers,1
CAD Designer,Carrollton,1
CAD Designer,Dallas,1
CAD Designer,Davie,1
CAD Designer,Manhattan,1
CAD Designer,Blue Ash,1
CAD Designer,Manassas,1
CAD Designer,McAllen,1
CAD Designer,Stow,1
CAD Designer,Wyomissing,1
CAD Designer,Hayden,1
CAD Designer,Littleton,1
CAD Designer,Gilroy,1
CAD Designer,Black Mountain,1
CAD Designer,Glen Burnie,1
CAD Designer,Cleveland,1
CAD Designer,Hebron,1
CAD Designer,Kennesaw,1
CAD Designer,Blackfoot,1
CAD Designer,Sacramento,1
CAD Designer,Richland,1
CAD Designer,West Palm Beach,1
CAD Designer,Santa Ana,1
CAD Designer,Landenberg,1
CAD Designer,Sussex,1
CAD Designer,Chattanooga,1
CAD Designer,El Paso,1
CAD Designer,Sugar Land,1
CAD Designer,Centennial,1
CAD Designer,Rockledge,1
CAD Designer,Scranton,1
CAD Designer,Hawthorne,1
CAD Designer,Bartow,1
CAD Designer,Margate,1
CAD Designer,Hialeah,1
CAD Designer,Southlake,1
CAD Designer,Hamden,1
CAD Designer,Canyon Lake,1
CAD Designer,Clayton,1
CAD Designer,Spokane,1
CAD Designer,Fall River,1
CAD Designer,Florence,1
CAD Designer,Butler,1
CAD Designer,Fremont,1
CAD Designer,East Aurora,1
CAD Designer,Rochester,1
CAD Designer,Wise,1
CAD Designer,Philadelphia,1
CAD Designer,Milwaukee,1
CAD Designer,Jordan,1
CAD Designer,Oak Ridge,1
CAD Designer,Santa Clara,1
CAD Designer,New Orleans,1
CAD Designer,Oakland,1
CAD Designer,Culver City,1
CAD Designer,Wakefield,1
CAD Designer,Baltimore,1
CAD Designer,Howard,1
CAD Designer,Hughesville,1
CAD Designer,Phoenix,1
CAD Designer,Tempe,1
CAD Designer,Cincinnati,1
CAD Designer,Antioch,1
CAD Designer,Lebanon,1
CAD Designer,Waimānalo,1
CAD Designer,Naples,1
CAD Designer,Glencoe,1
CAD Designer,Bainbridge Island,1
CAD Designer,Coraopolis,1
Engineering Manager,Seattle,9
Engineering Manager,New York,9
Engineering Manager,Houston,6
Engineering Manager,Mountain View,3
Engineering Manager,Cleveland,3
Engineering Manager,Atlanta,3
Engineering Manager,St. Louis,3
Engineering Manager,Boston,3
Engineering Manager,San Francisco,2
Engineering Manager,Thomasville,2
Engineering Manager,Denver,2
Engineering Manager,Fairfield,2
Engineering Manager,El Paso,2
Engineering Manager,Indianapolis,2
Engineering Manager,Dallas,2
Engineering Manager,Toronto,2
Engineering Manager,Phoenix,2
Engineering Manager,Westfield,2
Engineering Manager,Columbus,2
Engineering Manager,Lehi,2
Engineering Manager,Dublin,2
Engineering Manager,Bloomington,2
Engineering Manager,San Mateo,1
Engineering Manager,Everett,1
Engineering Manager,Fremont,1
Engineering Manager,Cedar Falls,1
Engineering Manager,Miramar,1
Engineering Manager,Sunnyvale,1
Engineering Manager,San Antonio,1
Engineering Manager,Beaverton,1
Engineering Manager,Phillipsburg,1
Engineering Manager,Germantown,1
Engineering Manager,Round Lake,1
Engineering Manager,Cathedral City,1
Engineering Manager,Cuyahoga Falls,1
Engineering Manager,Staunton,1
Engineering Manager,South Burlington,1
Engineering Manager,Fort Lauderdale,1
Engineering Manager,Boulder Creek,1
Engineering Manager,Bellevue,1
Engineering Manager,Tyndall AFB,1
Engineering Manager,Coraopolis,1
Engineering Manager,Fennimore,1
Engineering Manager,Altoona,1
Engineering Manager,Elkhart,1
Engineering Manager,Durham,1
Engineering Manager,Moorestown,1
Engineering Manager,Tucson,1
Engineering Manager,Warren,1
Engineering Manager,Detroit,1
Engineering Manager,Raleigh,1
Engineering Manager,Mansfield,1
Engineering Manager,Nashville,1
Engineering Manager,Chanhassen,1
Engineering Manager,Beaumont,1
Engineering Manager,Harleysville,1
Engineering Manager,Bohemia,1
Engineering Manager,Marco Island,1
Engineering Manager,Norwood,1
Engineering Manager,Riverside,1
Engineering Manager,Springfield,1
Engineering Manager,Blue Bell,1
Engineering Manager,Viola,1
Engineering Manager,Wilmington,1
Engineering Manager,Chambersburg,1
Engineering Manager,Exton,1
Engineering Manager,Round Rock,1
Engineering Manager,Whitehall,1
Engineering Manager,Olathe,1
Engineering Manager,North Charleston,1
Engineering Manager,Middlefield,1
Engineering Manager,Midland,1
Engineering Manager,Farmington Hills,1
Engineering Manager,Lewis Run,1
Engineering Manager,Greenville,1
Engineering Manager,Shelton,1
Engineering Manager,Miami Beach,1
Engineering Manager,Sullivan,1
Engineering Manager,North Kingstown,1
Engineering Manager,Brooklyn,1
Engineering Manager,Peachtree City,1
Engineering Manager,Columbia,1
Engineering Manager,Lansing,1
Engineering Manager,San Jose,1
Engineering Manager,Howell,1
Engineering Manager,Carrollton,1
Engineering Manager,Cincinnati,1
Engineering Manager,Frederick,1
Engineering Manager,Arlington,1
Engineering Manager,Washington,1
Engineering Manager,Millington,1
Engineering Manager,Itasca,1
Engineering Manager,Janesville,1
Engineering Manager,Lenexa,1
Engineering Manager,Chicago,1
Engineering Manager,Danvers,1
Engineering Manager,Austell,1
Engineering Manager,Forest City,1
Engineering Manager,Charlotte,1
Engineering Manager,Stony Point,1
Engineering Manager,Boardman,1
Engineering Manager,Springville,1
Engineering Manager,Woburn,1
Engineering Manager,Santa Barbara,1
Engineering Manager,Irvine,1
Engineering Manager,Sussex,1
Engineering Manager,Alpharetta,1
Engineering Manager,Warsaw,1
Engineering Manager,Madison,1
Engineering Manager,Albany,1
Engineering Manager,Sacramento,1
Engineering Manager,Sioux Falls,1
Engineering Manager,Portland,1
Engineering Manager,Plymouth,1
Engineering Manager,Utica,1
Engineering Manager,Seminole,1
Engineering Manager,Red Wing,1
