"","QA Analyst","Data Analyst","Helpdesk Technician","IT Business Analyst","QA Manager","Quality Manager","Cyber Security","Test Analyst","Production Supervisor","Security Manager","Analyst","Civil Engineer","Desktop Support","Front End Developer","GIS","Electrical Engineer","CAD Designer","Mechanical Engineer","Safety Manager","Solutions Architect","QA","Systems Administrator","Entry Level Mechanical Engineer","Project Engineer","Help Desk","Technical Support Engineer","Network Engineer","Safety Coordinator","Help Desk Technician","UX Designer","IT Specialist","System Administrator","Drafter","Information Technology","Systems Analyst","Software Developer","Manufacturing Engineer","Security Analyst","Production Manager","Telecommunications","Quality Engineer","QA Tester","Data Scientist","Manufacturing Manager","IT Support Specialist","IT Director","Network Administrator","Help Desk Analyst","Information Technology Manager","Technical Support","Engineer","Senior Software Engineer","Desktop Support Technician","Quality Assurance","Systems Engineer","Engineering Manager","IT Manager","Process Engineer","Software Engineer","Director of IT","Web Developer","Security Director","IT Support","Amazon","Manufacturing","Credit Analyst","res.km$cluster"
"qa.manager",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,3.33503123244922,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"preferred.educationbachelors",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,1.93277009320758,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,1.91510882965797,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,2.38084034404729,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"race.color",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.160320569484001,-0.245023990515178,-0.237680659249272,-0.139720015656143,-0.241103789055207,-0.220460201091265,-0.0881398552116944,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.0514104581338456,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.146739071621485,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.169308046014923,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.112426064293946,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.0496666094199489,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.163024105682884,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"cases.test",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,0.893733263324164,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,0.909064761192279,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"best.practices",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,4.12914046361848,-0.240408273275214,2.66833106212827,3.11877889982652,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,2.64142229490607,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,5.51092859787482,2.19427353670901,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,3.01752011942914,-0.213021351768773,-0.252764137695227,-0.226413126499334,3.44099938332233,-0.238287395145901,2.71674428844447,-0.191991983258803,-0.236296156159418,-0.244857896287076,2.12563684443119,-0.220694586521399,3.47274090471166,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,3.74860385506924,-0.246526591712453,-0.236915605194145,3.51062851699451,-0.245481306406073,-0.232050138801834,2.91914473239863,-0.24168517826202,-0.224045023660413,-0.237025005374932,2.80854108906105,3.19032241884592,-0.230611756228597,3.04084841608833,3.5329802761392,3.27121413942847,3.60372378343649,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,2
"ad.hoc",-0.236009793089194,2.77226967067831,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,2.87102202949511,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"test.plans",6.92637436240026,-0.234792070010828,-0.249687267503438,-0.24161427146437,2.69974384751382,-0.240408273275214,-0.24611833929567,6.48473057928883,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,6.26929972664821,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,1.45050645080647,7.05837865813191,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,1.70878384337852,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"engineering.work",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,1.70170252909889,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"service.delivery",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,1.50979705444972,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"electrical.engineering",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,8.62196149941111,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,2.33412251258339,1.79433835734198,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"end.end",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,2.02086816692437,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"design.develop",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,2.1143140451514,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"experience.network",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,2.69794121099008,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"insuranceretirement.planpaid",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,2.58220615206229,2.19165193445357,2.67823989205214,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,3.39738857401611,2.60084154641089,-0.247285250660132,-0.213021351768773,-0.252764137695227,2.2448852414096,-0.244875982955415,-0.238287395145901,-0.247392505945725,2.66248972299484,-0.236296156159418,-0.244857896287076,1.98727767835547,2.92961545234316,-0.239439571650226,-0.24087865984924,-0.23691427973058,3.28220868955792,-0.238807166236452,-0.224422416291997,-0.242072019938287,2.51001475235908,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,2.88862269687871,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"mechanical.designer",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,1.51922422005858,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"technology.related",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,1.79419246406191,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"continuous.improvement",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,3.8909076942677,3.71584780392374,-0.24611833929567,-0.247172779635778,6.09884651667442,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,2.87622036693868,-0.239439571650226,8.1375446924209,-0.23691427973058,3.12293023401431,-0.238807166236452,-0.224422416291997,7.11599177888688,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,2.3996795003717,-0.233108792653031,-0.24168517826202,2.67519827689798,-0.237025005374932,4.0993445657944,-0.232709167395964,3.54148572194768,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,3.00529885868137,-0.240856738318253,3
"desk.technician",-0.236009793089194,-0.234792070010828,3.31301774841336,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,4.71618360931852,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"object.oriented",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,3.50922850518838,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,2.51672938877501,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,2.84831283967055,-0.248775991329418,2.18781399703947,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"excellent.communication",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,2.38490009645779,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"root.cause",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,3.49385307868307,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,-0.210368901012966,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,2.23547934208487,-0.239439571650226,-0.24087865984924,-0.23691427973058,3.44148714510152,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
"degree.electrical",-0.236009793089194,-0.234792070010828,-0.249687267503438,-0.24161427146437,-0.23846030781243,-0.240408273275214,-0.24611833929567,-0.247172779635778,-0.244903908486141,-0.245023990515178,-0.237680659249272,-0.210543959685182,-0.241103789055207,-0.220460201091265,-0.246905323438179,3.75119105800078,-0.209875616957092,-0.223896946653742,-0.259072802175523,-0.23520822013977,-0.233401640276039,-0.243360774173549,-0.223235789860636,-0.20772357581192,-0.228543594400363,-0.247285250660132,-0.213021351768773,-0.252764137695227,-0.226413126499334,-0.244875982955415,-0.238287395145901,-0.247392505945725,-0.191991983258803,-0.236296156159418,-0.244857896287076,-0.22646897885603,-0.220694586521399,-0.239439571650226,-0.24087865984924,-0.23691427973058,-0.221917332401368,-0.238807166236452,-0.224422416291997,-0.242072019938287,-0.236982492933978,-0.249265431751334,-0.246526591712453,-0.236915605194145,-0.242905333297896,-0.245481306406073,-0.232050138801834,-0.233108792653031,-0.24168517826202,-0.224045023660413,-0.237025005374932,-0.234067106096142,-0.232709167395964,-0.230611756228597,-0.232256383014004,-0.248775991329418,-0.229001705212928,-0.250622893801939,-0.241411344177194,-0.230436921685735,-0.238996526678213,-0.240856738318253,3
