jobtitle,company,city,state,country,language,formattedLocation,source,date,snippet,url,onmousedown,latitude,longitude,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,stations
Business Intelligence Analyst/Developer,Rewardsco,Umhlanga,ZN,ZA,en,"Umhlanga, KwaZulu-Natal",Rewardsco,"Fri, 19 Jul 2019 10:37:14 GMT",Work closely with the <b>Data</b> Architect and <b>Data</b> <b>Scientist</b> to design and implement BI solutions. You’ll be responsible for processing several different types of…,http://www.indeed.co.za/viewjob?jk=fceed5f8cdabbc91&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",-29.72528,31.08583,fceed5f8cdabbc91,False,False,False,"Umhlanga, KwaZulu-Natal",4 months ago,
HIV Pathogenesis Programme (HPP) 1 Year fixed term,University of KwaZulu-Natal,,ZN,ZA,en,KwaZulu-Natal,University of KwaZulu-Natal,"Mon, 25 Nov 2019 13:57:38 GMT"," Assisting senior researcher and team with experiments, quality control and <b>data</b> verification. The HIV Pathogenesis Programme (HPP) is a multidisciplinary HIV…",http://www.indeed.co.za/viewjob?jk=db0e0493ed0e59d1&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",,,db0e0493ed0e59d1,False,False,False,KwaZulu-Natal,9 days ago,
Data Science Manager (Sandton - Johannesburg),Pearson Frank,Sandton,GP,ZA,en,"Sandton, Gauteng",Pearson Frank,"Mon, 30 Sep 2019 19:33:15 GMT",Manage team of <b>data</b> <b>scientists</b>. Manage team of <b>data</b> <b>scientists</b>. We are looking for a <b>Data</b> Science Manager that will be responsible for building a team of Data…,http://www.indeed.co.za/viewjob?jk=afedaca09b0066e5&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",-26.101385,28.04619,afedaca09b0066e5,False,False,False,"Sandton, Gauteng",30+ days ago,
Senior Data Scientist,Datonomy Solutions,Stellenbosch,WC,ZA,en,"Stellenbosch, Western Cape",Executive Placements,"Thu, 12 Sep 2019 19:01:02 GMT","Able to coach and mentor other <b>data</b> <b>scientists</b> (includes adding to best practices around model development, code reviews etc.).",http://www.indeed.co.za/viewjob?jk=daf55213a69b93ca&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",-33.93333,18.85,daf55213a69b93ca,False,False,False,"Stellenbosch, Western Cape",30+ days ago,
Senior Data Scientist,SUMMIT Africa Recruitment,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Ditto Jobs ATS,"Fri, 06 Sep 2019 17:17:31 GMT","Sourcing <b>data</b> from the customer. Choosing <b>Data</b> Science tools to use. Programming solutions using <b>Data</b> Science languages (R, Python etc.).",http://www.indeed.co.za/viewjob?jk=ccd3a3372754d1cc&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",-33.91667,18.41667,ccd3a3372754d1cc,False,False,False,"Cape Town, Western Cape",30+ days ago,
Data Engineer (DBN) (HLR7142),Helen Lucre Resourcing Pty Ltd,Durban,ZN,ZA,en,"Durban, KwaZulu-Natal",Helen Lucre Resourcing Pty Ltd,"Fri, 08 Nov 2019 11:58:36 GMT",Prepare the <b>data</b> infrastructure/data to enable <b>Data</b> <b>Scientists</b> and analysts to provide business insights. Experience with BIG <b>data</b> tools.,http://www.indeed.co.za/viewjob?jk=b42077f8f622550d&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",-29.85,31.01667,b42077f8f622550d,False,False,False,"Durban, KwaZulu-Natal",26 days ago,
Hybrid Field Application Scientist/Field service Engineer,Thermo Fisher Scientific,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Thermo Fisher Scientific,"Tue, 03 Dec 2019 06:31:16 GMT",Strong <b>data</b> analysis/data manipulation skills. Field Application Specialist/ Field Service Engineer (Hybrid). Based in Gauteng - South Africa.,http://www.indeed.co.za/viewjob?jk=28633456e51cad07&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",-26.20227,28.04363,28633456e51cad07,False,False,False,"Johannesburg, Gauteng",2 days ago,
RESEARCH ASSISTANT (GRADE 10)-(1 YEAR FIXED TERM APPOINTMENT),University of KwaZulu-Natal,,ZN,ZA,en,KwaZulu-Natal,University of KwaZulu-Natal,"Wed, 27 Feb 2019 07:57:39 GMT"," Assisting senior researcher and team with experiments, quality control and <b>data</b> verification. The HIV Pathogenesis Programme (HPP) is a multidisciplinary HIV…",http://www.indeed.co.za/viewjob?jk=cfd0bfe525f85561&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",,,cfd0bfe525f85561,False,False,False,KwaZulu-Natal,9 months ago,
RESEARCH ASSISTANT (GRADE 10)- (1 YEAR FIXED APPOINTMENT),University of KwaZulu-Natal,,ZN,ZA,en,KwaZulu-Natal,University of KwaZulu-Natal,"Tue, 26 Feb 2019 19:57:54 GMT"," Assisting senior researcher and team with experiments, quality control and <b>data</b> verification. The HIV Pathogenesis Programme (HPP) is a multidisciplinary HIV…",http://www.indeed.co.za/viewjob?jk=714f9822d9a2b8c1&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",,,714f9822d9a2b8c1,False,False,False,KwaZulu-Natal,9 months ago,
VP of Account Management,OfferZen,Cape Town,WC,ZA,en,"Cape Town, Western Cape",OfferZen,"Thu, 19 Sep 2019 22:05:38 GMT","You are obsessed with metrics and <b>data</b> and use them to underpin your decision making, and when <b>data</b> isn't readily available you do the hard work to find what…",http://www.indeed.co.za/viewjob?jk=ce040b379d82c540&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",-33.91667,18.41667,ce040b379d82c540,False,False,False,"Cape Town, Western Cape",30+ days ago,
Data Scientist/Analyst,Medical placements,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",JobVine.co.za,"Tue, 15 Oct 2019 17:57:41 GMT","Relevant <b>data</b> science certifications i.e. Phython, Microsoft, AWS, Hadoop, big <b>data</b>, machine learning, cloudinfrastructure.?",http://www.indeed.co.za/viewjob?jk=66ab6ebbfd2e3e45&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",-26.20227,28.04363,66ab6ebbfd2e3e45,False,False,False,"Johannesburg, Gauteng",30+ days ago,
Project Manager,International Union for Conservation of Nature,,,ZA,en,South Africa,International Union for Conservation of Nature,"Tue, 03 Dec 2019 17:39:19 GMT",Conduct analysis on CITES and Customs <b>data</b> and provide support on <b>data</b> analysis; Manage <b>data</b> entry processes into the TRAFFIC Wildlife Trade Information…,http://www.indeed.co.za/viewjob?jk=b3e0dcd525ac36b5&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",,,b3e0dcd525ac36b5,False,False,False,South Africa,1 day ago,
Data Scientist / Data Warehouse Development Specialist,The National Employment Center,Centurion,GP,ZA,en,"Centurion, Gauteng",The National Employment Center,"Wed, 11 Sep 2019 17:40:29 GMT",Job Title <b>Data</b> <b>Scientist</b> / <b>Data</b> Warehouse Development Specialist. Experience Minimum 3 years working experience in a <b>data</b> warehouse environment with good…,http://www.indeed.co.za/viewjob?jk=c7e02bab6ffe3bf0&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn0c4objs800,"indeed_clk(this,'7123');",-25.87444,28.17056,c7e02bab6ffe3bf0,False,False,False,"Centurion, Gauteng",30+ days ago,
Specialist: Data Analyst,Unique Personnel,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Unique Personnel,"Fri, 22 Nov 2019 17:46:41 GMT","You will also lead the capturing, reporting, and review of performance and <b>data</b> including sales <b>data</b>, census <b>data</b>, and competitive information.",http://www.indeed.co.za/viewjob?jk=d06811e7c28a3aca&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-26.20227,28.04363,d06811e7c28a3aca,False,False,False,"Johannesburg, Gauteng",12 days ago,
Specialist: Data Scientist,SUMMIT Africa Recruitment,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Ditto Jobs ATS,"Fri, 27 Sep 2019 17:18:09 GMT",Participate in the development of junior <b>data</b> <b>scientists</b>. Strong support to the lead and senior <b>data</b> <b>scientists</b>. <b>Data</b> science and analytics frameworks;,http://www.indeed.co.za/viewjob?jk=28c2f83b84239494&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-33.91667,18.41667,28c2f83b84239494,False,False,False,"Cape Town, Western Cape",30+ days ago,
Data Analyst Data Scientist,Lasec,,GP,ZA,en,"City of Johannesburg, Gauteng",Best Jobs South Africa,"Thu, 22 Aug 2019 06:33:52 GMT","Ability to envisage opportunity from big <b>data</b>. If you believe you are the smartest person in the room, have a cum laude to back it up and consider yourself to…",http://www.indeed.co.za/viewjob?jk=99287c79e93e7889&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-26.204445,28.045555,99287c79e93e7889,False,False,False,"City of Johannesburg, Gauteng",30+ days ago,
Media Analytics Manager,Vistex Africa,,WC,ZA,en,Western Cape,Vistex Africa,"Thu, 28 Nov 2019 14:42:55 GMT","Working with the <b>data</b> analyst, <b>data</b> <b>scientists</b> and researchers to create analytical outputs based on input from insights managers Oversee the testing and…",http://www.indeed.co.za/viewjob?jk=48ea51521ca90ab8&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",,,48ea51521ca90ab8,False,False,False,Western Cape,6 days ago,
UX Designer,OfferZen,Cape Town,WC,ZA,en,"Cape Town, Western Cape",OfferZen,"Tue, 12 Nov 2019 18:49:27 GMT","Our mission is to improve the experience of finding work for makers - people involved in making software, from developers to designers and <b>data</b> <b>scientists</b>.",http://www.indeed.co.za/viewjob?jk=aafba64aa143825f&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-33.91667,18.41667,aafba64aa143825f,False,False,False,"Cape Town, Western Cape",22 days ago,
Senior Manager : Data Engineering,GoldenRule,Randburg,GP,ZA,en,"Randburg, Gauteng",GoldenRule,"Mon, 18 Nov 2019 09:31:25 GMT","Collaborate with <b>data</b> <b>scientists</b> to build predictive models and machine learning algorithms. Build the infrastructure required for optimal extraction,…",http://www.indeed.co.za/viewjob?jk=17ad37db5f610a18&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-26.0941,28.00123,17ad37db5f610a18,False,False,False,"Randburg, Gauteng",16 days ago,
Data Scientist,Gumtree.co.za,Stellenbosch,WC,ZA,en,"Stellenbosch, Western Cape",Gumtree ZA,"Sat, 23 Nov 2019 06:28:50 GMT","<b>Data</b> models, <b>data</b> mining and segmentation techniques. Tools and <b>data</b> frameworks (e.g. The invitation is for an experienced <b>Data</b>. Knowledge of R, SQL and Python;",http://www.indeed.co.za/viewjob?jk=50ebdf25c71b4d99&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-33.93333,18.85,50ebdf25c71b4d99,False,False,False,"Stellenbosch, Western Cape",12 days ago,
SENIOR SCIENTIST (GUN PROPELLANTS),Zizi Business Solutions,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Zizi Business Solutions,"Fri, 21 Dec 2018 21:51:14 GMT","Knowledge of <b>data</b> analysis and the application of statistical principles. The main purpose of this position is to take responsibility for development, product…",http://www.indeed.co.za/viewjob?jk=7ec82eaf8909f615&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-33.91667,18.41667,7ec82eaf8909f615,False,False,False,"Cape Town, Western Cape",11 months ago,
Mining Engineer - French Speaker M/F,Dassault Systèmes,Midrand,GP,ZA,en,"Midrand, Gauteng",Dassault Systèmes,"Wed, 02 Oct 2019 10:15:16 GMT","Strong proven experience as a Geologist, Mining Engineer or <b>data</b> <b>scientist</b> with minerals industry experience,. Maintains best in class level of expertise.",http://www.indeed.co.za/viewjob?jk=1826e9743dbbaea6&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-25.96361,28.13778,1826e9743dbbaea6,False,False,False,"Midrand, Gauteng",30+ days ago,
Regional Sales Specialist – Biosciences,Thermo Fisher Scientific,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Thermo Fisher Scientific,"Tue, 03 Dec 2019 06:31:17 GMT",Utilizes <b>data</b> sources to analyze and develop sales opportunities with the greatest ROI. Contact and return calls to research <b>scientists</b> at all accounts for…,http://www.indeed.co.za/viewjob?jk=96199a3bf688e9c9&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-26.20227,28.04363,96199a3bf688e9c9,False,False,False,"Johannesburg, Gauteng",2 days ago,
Field Assistant,Mayfly Agri (Pty) Ltd,Pietermaritzburg,ZN,ZA,en,"Pietermaritzburg, KwaZulu-Natal",Ditto Jobs ATS,"Mon, 02 Dec 2019 17:18:15 GMT",Assist with the following in conjunction with the Field <b>Scientist</b>: Grade 12 with at least a National Diploma in Agriculture. Layout and pegging of trials.,http://www.indeed.co.za/viewjob?jk=294d06b83f69b867&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-29.61667,30.38333,294d06b83f69b867,False,False,False,"Pietermaritzburg, KwaZulu-Natal",2 days ago,
Software Development Engineer - EC2 Placement Research Team,Amazon Dev Centre South Africa,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Amazon.com,"Fri, 22 Mar 2019 07:57:09 GMT",Experience in building high-performance real-time <b>data</b> processing systems. 2+ years of industry experience in a software development environment.,http://www.indeed.co.za/viewjob?jk=c27ec50499c223d0&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-33.91667,18.41667,c27ec50499c223d0,False,False,False,"Cape Town, Western Cape",8 months ago,
Senior Web Application Developer (Pretoria) (HLR7137),Helen Lucre Resourcing Pty Ltd,Pretoria,GP,ZA,en,"Pretoria, Gauteng",Helen Lucre Resourcing Pty Ltd,"Fri, 08 Nov 2019 11:58:32 GMT",Prepare the <b>data</b> infrastructure/data to enable <b>Data</b> <b>Scientists</b> and analysts to provide business insights. Senior Web Application Developer (Pretoria) (HLR7137).,http://www.indeed.co.za/viewjob?jk=91f8ec6304670e44&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-25.74486,28.18783,91f8ec6304670e44,False,False,False,"Pretoria, Gauteng",26 days ago,
Frontend Angular - React Engineer,AES Global,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Ditto Jobs ATS,"Thu, 03 Oct 2019 11:18:02 GMT",You will work with a team of 70+ ranging from software and web developers to <b>data</b> <b>scientists</b> and machine learning experts.,http://www.indeed.co.za/viewjob?jk=aead1b04e928b66b&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-33.91667,18.41667,aead1b04e928b66b,False,False,False,"Cape Town, Western Cape",30+ days ago,
Machine Learning Engineer,Datonomy Solutions,Stellenbosch,WC,ZA,en,"Stellenbosch, Western Cape",Executive Placements,"Mon, 25 Nov 2019 19:00:38 GMT",Assisting <b>data</b> <b>scientists</b> to develop and integrate machine learning models into production. Able to work with core team to build out <b>data</b> science platform in…,http://www.indeed.co.za/viewjob?jk=3339213084930e40&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-33.93333,18.85,3339213084930e40,False,False,False,"Stellenbosch, Western Cape",9 days ago,
Data Scientist Consultant,Moving Heads Personnel,Rosebank,GP,ZA,en,"Rosebank, Gauteng",JobVine.co.za,"Mon, 28 Oct 2019 17:56:37 GMT","<b>Data</b> <b>Scientist</b> ConsultantRosebank, JohannesburgOffer new services and business models through advanced analytics methods.",http://www.indeed.co.za/viewjob?jk=fbba3b98104b9059&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-26.14563,28.03589,fbba3b98104b9059,False,False,False,"Rosebank, Gauteng",30+ days ago,
IT Recruitment Consultant,JobScape,,GP,ZA,en,"City of Johannesburg, Gauteng",Best Jobs South Africa,"Fri, 13 Sep 2019 06:34:15 GMT","In depth IT knowledge in the recruitment of Developers, Architects, Business Analysts, <b>Data</b> <b>Scientists</b>, Infrastructure Hardware Software etc.",http://www.indeed.co.za/viewjob?jk=394867295c0f2386&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-26.204445,28.045555,394867295c0f2386,False,False,False,"City of Johannesburg, Gauteng",30+ days ago,
Software Engineer,Armstrong Appointments,Gauteng,GP,ZA,en,"Gauteng, Gauteng",Armstrong Appointments,"Thu, 27 Jun 2019 00:01:59 GMT","Collaborate cross-functionally with <b>data</b> <b>scientists</b>, business users, marketing managers and other engineers to achieve elegant solutions.",http://www.indeed.co.za/viewjob?jk=47c4112a32286546&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-26.3583,28.2667,47c4112a32286546,False,False,False,"Gauteng, Gauteng",5 months ago,
Structural Engineer,Integrate Recruitment,Kempton Park,GP,ZA,en,"Kempton Park, Gauteng",Integrate Recruitment,"Fri, 11 Jan 2019 12:39:49 GMT","Communicate with other engineers, landscape architects and environmental <b>scientists</b>. Analyse survey reports, maps, drawings, blueprints, and other geologic data…",http://www.indeed.co.za/viewjob?jk=6003dd5673420258&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-26.1,28.25,6003dd5673420258,False,False,False,"Kempton Park, Gauteng",10 months ago,
Java Developer,Pro Tem,Bryanston,GP,ZA,en,"Bryanston, Gauteng",Ditto Jobs ATS,"Wed, 04 Sep 2019 11:18:21 GMT","An opportunity of working directly across the firm with developers, operations staff, <b>data</b> <b>scientists</b>, architects and business constituents to develop and…",http://www.indeed.co.za/viewjob?jk=400c7d16c566c8b4&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-26.05,28.03333,400c7d16c566c8b4,False,False,False,"Bryanston, Gauteng",30+ days ago,
Media Analytics Manager,Vistex Africa,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Executive Placements,"Thu, 28 Nov 2019 19:01:00 GMT","Working with the <b>data</b> analyst, <b>data</b> <b>scientists</b> and researchers to create analytical outputs based on input from insights managers Oversee the testing and…",http://www.indeed.co.za/viewjob?jk=e1816923971aa6f9&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-33.91667,18.41667,e1816923971aa6f9,False,False,False,"Cape Town, Western Cape",6 days ago,
Civil Engineer,Integrate Recruitment,Polokwane,LP,ZA,en,"Polokwane, Limpopo",Integrate Recruitment,"Fri, 11 Jan 2019 12:39:52 GMT","Communicate with other engineers, landscape architects and environmental <b>scientists</b>. Analyse survey reports, maps, drawings, blueprints, and other geologic data…",http://www.indeed.co.za/viewjob?jk=6808de9dca01f33d&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-23.9,29.45,6808de9dca01f33d,False,False,False,"Polokwane, Limpopo",10 months ago,
Mobile Software Engineer (React Native),AES Global,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Ditto Jobs ATS,"Thu, 03 Oct 2019 11:18:02 GMT",You will work with a team of 70+ ranging from software and web developers to <b>data</b> <b>scientists</b> and machine learning experts.,http://www.indeed.co.za/viewjob?jk=06a4cb0e782360c6&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-33.91667,18.41667,06a4cb0e782360c6,False,False,False,"Cape Town, Western Cape",30+ days ago,
Data Support Services Engineer,Clear Leaf Consulting,Pretoria,GP,ZA,en,"Pretoria, Gauteng",JobVine.co.za,"Mon, 04 Nov 2019 17:56:33 GMT","Provide support our software developers, database architects, <b>data</b> analysts and <b>data</b> <b>scientists</b> on <b>data</b> initiatives and will ensure optimal <b>data</b> delivery…",http://www.indeed.co.za/viewjob?jk=c41e2211fc068dfa&qd=_2otc9hbdFJBv5z8Fcdsn2-b0nnsPWs6xM_ANye41tkV07CpYWUlemtjEVO0vTDEY_-taoSSxwsGCgAqkHstT-mHw-YaUyfivQUrSEUSGE4&indpubnum=9091824477922251&atk=1drajn11b33v9001,"indeed_clk(this,'7803');",-25.74486,28.18783,c41e2211fc068dfa,False,False,False,"Pretoria, Gauteng",30 days ago,
